idade;sexo;p41aa;p41ab;p41ad;p41ae;p41af;p41ag;p41ah;p41ai;p41aj;p41ak;p41al;p41am;p41an;p41ao;p41ap;p42a;p42b;p42d;p42e;p42f;p42g;p42h;p42i;p42j;p42k;p42l;p42m;p42n;p42o;p42p;p43a;p43b;p43d;p43f;p43g;p43h;p43i;p43j;p43k;p43l;p43m;p43n;p43o;p43p;cor;carro;empreg;maqlav;dvd;banhe;gelad;freezer;comput;lavlou;microon;motocic;secadora;agua;rua;escola;renda;RCLASSE2;INV1p45a;INV1p45b;INV1p45c;INV1p45d;INV1p45e;INV1p45f;INV1p45g;INV1p45h;INV1p45i;INV1p45j;INV1p45k;INV1p45l;INV1p45m;INV1p45n;INV1p45o;INV1p45p;INV1p45q
37;1;1;2;2;2;2;2;2;1;1;2;2;1;1;1;1;3;2;0;0;0;0;0;0;0;0;0;2;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;96;96;1;1;1;96;1;96;96;1;96;1;1;2;1;5;5;5;5;5;5;5;2;5;6;6;5;5;2;6;2;2;2
22;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;96;1;1;2;3;2;1;96;1;96;96;1;1;2;1;3;5;5;6;2;4;2;6;6;3;2;5;6;5;5;5;4;6
40;1;1;1;1;2;2;2;2;2;2;1;1;2;1;1;1;5;5;5;6;3;2;6;5;6;6;6;5;4;7;7;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;96;96;1;1;1;1;96;1;96;96;96;96;1;1;2;1;5;5;4;5;5;5;4;5;5;4;5;5;5;1;3;4;5;5
22;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;3;0;0;0;0;0;1;0;2;0;1;4;0;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;96;96;96;1;1;1;96;96;96;96;96;96;2;1;3;1;6;5;4;4;5;5;5;6;5;5;5;5;5;5;5;5;5;5
34;1;2;2;2;2;2;2;1;1;1;1;1;2;1;1;2;5;0;2;1;1;1;8;1;1;9;5;1;10;9;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;3;96;96;2;2;2;1;1;96;96;1;96;1;1;2;3;1;4;5;2;6;5;5;6;5;5;2;5;4;5;5;2;6;5;5
63;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;3;5;0;5;2;5;5;5;8;0;0;5;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;96;1;96;1;1;96;96;96;1;96;96;1;1;3;1;5;5;5;6;5;5;5;5;5;5;5;5;5;2;5;2;5;5
28;1;1;2;2;1;2;2;2;2;2;2;2;1;2;1;2;1;5;0;10;0;0;0;0;0;0;0;5;0;6;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;96;96;1;1;1;1;1;1;96;1;1;96;1;1;3;1;4;5;4;5;5;2;5; ;5;5;4;6;5;2; ;4;5;2
54;1;1;1;1;2;2;2;2;1;1;2;2;2;2;1;2;4;0;1;4;0;0;0;0;0;0;0;0;0;10;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;96;1;96;1;1;96;96;96;1;96;96;1;1;3;1;5;5;5;5;5;5;5;6;5;5;5;4;5;3;5;4;5;1
58;1;2;1;2;2;2;2;2;1;2;2;2;1;2;2;2;2;3;4;3;4;6;2;3;4;3;2;4;6;5;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;96;96;1;1;2;1;1;96;96;96;96;96;1;1;3;2;5;5;4;5;3;4;4;6;6;6;5;5;5;1;6;4;4;4
61;2;1;1;1;1;1;1;1;1;2;1;2;1;1;1;2;5;8;0;10;10;10;8;10;10;0;0;10;9;10;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;96;96;1;2;2;1;96;1;96;96;96;96;1;1;3;1;4;5;6;5;6;4;5;6;5;6;5;5;6;2;1;2;5;2
31;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;96;96;96;1;1;1;1;96;96;96;96;96;1;1;4;1;6;5;5;5;5;4;5;5;5;5;5;6;5;1;5;2;5;5
35;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;96;96;96;1;1;1;96;1;96;96;96;96;1;1;4;1;6;5;5;5;5;5;5;5;5;4;4;5;5;2;2;4;5;5
23;2;1;1;1;1;1;2;1;2;2;2;2;1;1;2;2;0;10;0;0;0;0;0;0;0;0;0;10;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;96;96;1;1;1;1;1;96;96;96;96;96;1;1;4;1;5;5;2;5;6;1;6;6;6;2;6;5;5;1;5;5;6;6
25;1;2;1;2;2;2;2;2;2;2;1;2;1;1;2;2;1;6;0;1;1;0;0;0;5;0;0;2;1;6;10;2;1;2;2;2;2;2;1;2;2;1;2;1;1;1;1;96;1;96;2;2;96;4;96;1;1;96;1;1;4;1;2;5;1;6;2;6;5;2;6;3;4;6;5;2;3;6;4;2
30;2;1;1;1;1;2;2;2;1;1;1;2;1;1;2;1;4;5;0;0;0;0;0;5;7;0;0;6;4;0;0;2;1;2;2;2;2;2;2;2;2;2;2;2;2;3;96;96;1;96;1;96;1;96;96;96;96;1;2;1;4;1;6;5;6;5;2;5;5;5;5;5;5;2;4;2;3;5;5;2
39;2;1;2;2;1;1;1;1;1;1;2;2;1;1;1;1;5;5;5;5;5;5;5;5;8;3;3;10;5;10;10;2;2;2;2;2;2;2;2;2;2;2;2;1;1;3;96;2;1;1;2;1;96;1;96;1;96;96;1;1;4;1;3;5;4;5;5;4;5;5;5;5;5;5;5;5;5;4;4;2
57;2;2;2;1;2;2;2;2;1;2;1;1;2;1;2;2;0;2;1;0;0;0;0;0;10;1;0;1;1;1;10;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;96;96;96;1;1;1;96;96;96;96;96;96;1;1;4;1;6;5;5;5;5;2;5;2;5;2;5;6;2;2;2;2;5;5
56;1;1;1;1;2;2;1;1;1;2;2;2;2;1;1;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;1;96;1;1;2;2;96;1;96;1;96;96;1;1;4;2;3;5;4;5;5;5;5;5;5;5;4;6;5;1;5;4;5;5
23;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;9;8;9;4;1;5;8;3;5;7;7;10;3;4;5;1;1;1;2;2;2;2;2;1;1;1;2;1;2;3;96;96;96;2;2;1;1;1;96;96;96;96;1;1;5;1;4;5;5;6;2;5;5;6;6;1;6;1;5;2;5;5;4;1
63;2;2;1;1;1;1;1;1;1;1;1;2;1;2;1;1;10;10;0;4;5;10;0;10;0;2;2;10;0;0;10;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;96;96;96;1;1;1;96;96;96;96;96;96;2;1;5;1;6;5;3;6;3;4;6;6;6;6;6;2;3;1;1;6;5;6
50;2;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;6;10;3;2;2;8;10;3;9;2;1;10;1;1;9;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;96;96;96;96;1;1;96;96;96;96;96;96;1;1;5;1;6;5;5;5;5;5;4;2;5;2;5;6;5;2;5;2;5;5
29;1;1;2;2;1;1;1;1;1;2;1;1;1;2;2;2;4;2;6;4;1;1;0;5;0;0;5;1;1;0;7;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;96;96;1;1;2;1;1;1;96;1;96;96;2;1;5;2;4;5;5;4;5;1;5;6;6;5;6;5;6;1;4;3;5;4
30;2;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;8;8;2;5;0;7;7;6;7;7;7;8;3;7;8;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;96;96;96;1;1;1;96;96;96;1;96;96;2;1;5;1;6;5;4;5;1;4;5;5;5;4;5;5;5;1;5;4;4;4
34;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;0;5;6;5;2;4;6;6;4;3;5;5;6;5;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;96;96;96;96;1;1;96;96;96;96;96;96;1;1;5;1;6;5;5;5;1;1;5;1;5;4;3;5;6;2;6;5;5;1
41;1;1;1;2;1;2;2;2;2;2;2;1;1;2;2;2;5;6;4;6;3;2;1;3;3;3;3;7;2;2;8;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;96;1;1;2;1;96;96;96;1;96;96;1;1;5;1;4;5;4;5;5;5;5;5;3;5;5;5;4;1;5;4;5;5
54;1;2;1;1;1;1;2;1;1;1;1;1;2;1;2;2;5;6;0;0;0;0;0;10;5;0;0;0;8;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;96;1;1;1;1;96;1;96;96;96;96;1;1;5;97;4;5;5;5;4;6;6;6;5;6;6;5;6;4;5;2;5;5
50;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;4;2;1;2;3;2;1;6;8;2;1;5;1;1;9;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;96;96;1;1;1;1;1;96;96;1;96;96;1;2;5;1;6;5;6;6;4;1;5;6;5;4;2;4;6;1;5;5;1;5
30;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;5;10;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;1;96;1;1;1;1;1;1;96;1;96;96;1;1;5;1;4;5;4;5;1;1; ;5;5; ;5;5;6;1; ;4;5;1
18;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;9;5;6;8;7;6;7;6;6;6;4;7;8;8;5;2;2;1;2;2;2;2;2;2;2;2;2;2;1;3;1;96;1;1;1;1;1;1;96;2;96;96;2;2;5;2;5;5;5;4;2;4;2;4;5;4;5;4;4;4;4;5;5;1
28;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;6;6;6;4;4;6;5;4;5;5;4;5;4;3;10;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;96;96;1;2;1;1;1;96;1;96;96;1;1;5;1;4;5;5;5;2;2;5;5;5;5;3;5;5;1;5;5;2;2
34;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;10;10;7;10;10;6;0;10;10;10;10;10;10;10;10;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;96;96;96;1;1;1;96;96;96;96;96;96;1;1;5;1;6;5;6;5;5;5;5;6;5;5;5;5;5;2;5;2;5;1
52;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;0;3;0;2;3;3;5;4;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;96;96;1;1;2;1;96;1;96;1;96;96;1;1;5;1;4;5;5;4;4;4;4;5;5;4;5;5;4;5;5;4;4;4
40;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;0;1;0;1;1;2;2;4;0;1;10;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;96;96;96;2;2;1;3;96;1;1;96;1;1;5;3;3;5;4;5;2;6;3;4;5;5;4;5;5;2;5;5;4;5
36;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;3;3;3;2;4;5;2;2;1;2;1;2;1;1;5;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;96;1;96;1;1;96;1;96;1;1;96;1;1;5;4;4;5;4;6;6;1;3;1;5;6;6;6;5;1;3;1; ;4
30;2;1;2;1;1;1;1;1;1;1;1;1;2;1;1;1;10;10;1;10;1;10;1;10;10;2;5;10;5;5;10;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;96;1;1;2;1;96;3;96;1;1;96;1;1;5;2;2;5;5;5;5;5;5;6;5;2;4;5;5;1;5;4;5;2
40;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;0;0;0;3;0;0;1;0;1;0;0;0;3;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;96;96;1;1;1;1;1;96;96;96;96;96;1;1;5;1;5;5;5;4;5;5;4;5;5;5;5;4;5;5;5;5;5;5
39;1;1;1;2;1;1;1;2;2;2;2;2;1;2;1;1;5;5;5;2;3;3;2;0;3;2;3;5;3;7;4;2;2;2;2;2;2;2;1;2;2;2;2;1;1;3;1;96;1;96;2;1;1;2;96;1;96;96;1;1;5;3;3;5;6;5;2;2;6;5;5;5;5;5;5;1;5;2;4;2
29;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;8;10;5;10;7;10;10;10;5;5;5;10;9;8;10;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;96;1;1;1;1;1;1;96;1;96;96;1;1;5;97;4;5;5;6;5;4;6;4;6;2;6;4;5;1;5;2;5;4
26;2;1;1;2;2;2;2;1;2;2;2;1;1;2;2;1;5;5;1;1;0;0;1;0;9;0;0;5;0;7;7;1;2;2;2;2;2;2;1;2;2;2;2;1;1;3;2;96;1;1;1;1;1;2;96;96;96;96;1;1;5;2;3;5;4;5;4;2;5;5;5;4;6;5;6;1;5;3;4;4
28;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;4;3;4;4;4;3;3;4;4;3;3;3;3;4;4;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;96;1;1;1;1;1;1;96;1;96;96;1;1;5;1;4;5;4;5;5;5;5;5;4;4;5;5;5;4;4;4;4;4
28;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;7;7;7;7;7;6;7;7;7;6;7;8;7;8;7;2;1;2;2;2;2;2;2;2;2;1;2;1;1;1;1;96;96;2;2;1;96;1;96;96;96;96;1;1;5;3;4;5;5;4;4;4;4;4;5;4;5;5;6;1;4;4;4;5
61;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;5;5;5;5;4;5;4;5;5;5;5;5;5;6;5;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;96;96;1;1;1;1;1;1;96;96;96;96;1;1;6;2;4;5;5;5;5;5;5;4;5;5;5;4;5;1;4;4;5;5
27;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;10;1;0;2;2;0;5;0;8;4;6;5;3;4;2;1;2;2;2;2;2;2;2;2;1;2;2;1;1;1;96;1;2;3;1;96;1;96;1;1;96;1;1;6;1;3;5;5;2;4;4;5;5;5;1;6;6;5;4;5;4;4;5
25;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;1;96;1;1;1;1;96;1;96;1;96;96;1;1;6;1;5;5;5;5;4;2;5;5;5;5;4;5;5;2;5;4;4;5
66;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;0;1;1;1;1;1;0;0;1;1;1;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;96;1;96;3;1;1;1;96;1;96;1;1;1;6;5;2;5;4;5;5;4;5;6;4;4;5;4;5;1;4;5;3;3
33;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;5;9;10;10;0;0;9;5;10;8;5;9;10;10;5;2;1;2;2;2;2;1;2;2;2;1;2;2;1;3;96;96;1;96;1;1;96;96;96;1;96;96;2;1;6;97;6;5;5;4;5;5;6;6;6;4;6;4;6;1;4;4;4;4
49;2;1;2;1;2;2;1;1;1;1;1;2;1;1;1;1;5;0;5;5;5;5;5;5;5;5;5;5;10;5;5;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;96;1;1;2;1;96;3;96;1;96;96;1;1;6;1;3;5;2;5;5;2;5;5;5;2;5;5;6;1;6;6;5;1
33;1;1;1;1;2;2;2;1;2;2;2;1;1;1;2;2;0;3;1;0;0;2;0;6;5;0;1;9;2;5;0;2;2;1;2;2;2;2;2;1;2;2;2;1;1;2;96;96;96;1;1;1;96;96;96;96;96;96;1;1;7;1;5;5;5;5;5;5;4;5;5;1;5;5;1;1;4;3;5;5
44;1;1;1;1;2;2;1;2;1;2;1;1;2;1;1;2;3;8;1;4;5;3;3;5;6;7;3;6;5;10;6;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;96;1;2;2;2;1;2;96;1;96;96;1;1;7;3;2;5;6;5;5;2;5;5;5;2;5;5;6;2;6;2;5;1
29;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;1;4;7;2;1;2;4;0;8;3;1;2;6;2;6;10;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;96;1;2;1;1;96;2;1;1;96;96;1;1;7;1;3;5;5;6;4;6;5;5;5;4;4;3;5;1;5;5;5;4
24;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;7;9;5;5;4;5;6;2;9;0;2;10;3;7;10;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;1;96;1;1;2;1;1;2;96;1;96;1;1;1;7;2;3;5;4;5;2;2;5;6;6;3;5;5;5;1;5;4;5;4
59;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;1;6;0;2;0;0;0;4;7;5;5;8;0;7;9;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;96;1;2;2;1;1;96;96;1;96;96;1;1;7;2;3;5;5;4;5;4;5;3;6;4;5;5;6;2;5;4;5;4
40;2;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;10;10;6;10;10;10;10;10;10;5;10;10;10;0;0;2;1;2;2;2;2;2;2;2;2;1;2;2;2;1;1;96;1;1;2;1;1;2;96;96;96;96;1;1;7;1;3;5;4;5;5;5;5;6;5;5;5;5;5;2;4;4;5;1
45;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;5;4;6;5;5;5;5;5;7;5;5;5;5;5;6;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;96;1;3;2;1;1;2;96;1;96;96;1;1;7;3;2;5;4;5;5;4;5;5;4;1;5;5;5;1;5;4;3;5
33;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;5;4;5;4;4;5;5;4;0;5;5;4;0;2;5;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;96;1;96;2;1;2;3;96;1;96;96;1;1;7;2;2;5;4;5;5;4;3;6;5;4;5;5;4;1;5;4;5;5
66;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;10;10;9;10;10;10;10;10;10;10;10;8;10;10;10;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;2;96;1;4;3;1;1;3;96;1;96;96;1;1;8;5;1;5;3;5;5;4;5;6;6;5;6;5;6;1;4;4;5;5
49;2;1;1;1;1;1;1;1;1;1;2;2;1;1;1;1;5;8;1;2;2;2;8;5;10;1;1;10;8;2;10;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;96;1;2;3;2;2;3;96;1;96;1;1;1;8;4;1;5;4;5;2;4;5;4;5;4;6;4;5;2;4;4;4;4
69;2;2;1;2;2;1;2;1;1;2;2;2;2;2;2;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;96;1;96;1;1;1;1;96;1;96;96;1;1;8;3;3;5;4;6;2;5;5;5;5;5;6;5;5;2;5;2;6;2
26;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;4;3;2;5;3;3;2;0;3;4;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;96;96;1;1;2;1;1;2;96;1;96;96;1;1;8;1;3;5;3;5;2;5;5;5;5;5;5;5;5;2;5;5;5;2
19;1;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;0;4;0;0;0;3;3;5;0;8;7;0;0;2;10;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;96;96;1;4;1;1;1;1;96;1;96;96;1;1;2;2;4;6;6;4;6;5;5;6;5;3;6;5;6;3;4;1;5;1
40;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;96;96;1;1;1;1;1;96;1;96;96;1;1;2;1;4;6;6;5;6;6;5;6;6;5;5;5;6;1;6;1;6;6
30;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;10;10;10;10;10;10;7;10;10;10;7;10;10;10;10;1;1;2;2;2;2;2;2;2;2;1;2;1;1;4;96;96;96;1;1;96;96;96;96;96;96;96;1;2;3;1;6;6;5;5;5;5;2;3;5;5;5;4;2;2;2;3;5;2
31;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;4;5;6;5;2;2;6;3;4;3;5;8;4;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;96;96;1;1;1;1;96;96;96;1;96;96;1;1;3;1;5;6;5;4;1;3;5;5;5;6;5;5;5;1;5;3;5;1
44;1;1;1;1;1;1;1;1;1;2;2;2;1;2;1;2;7;7;3;1;3;2;2;4;8;1;0;7;1;7;1;1;1;2;2;2;2;2;1;2;2;2;2;2;1;2;96;96;1;1;1;1;96;96;96;1;96;96;1;1;3;1;5;6;4;5;4;4;4;6;6;5;4;5;4;2;4;4;3;4
42;2;1;1;1;2;1;1;1;1;1;2;2;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;96;96;1;1;1;1;96;96;96;1;96;96;1;1;3;1;5;6;1;6;6;4;6;6;4;6;4;6;4;1;5;5;5;4
27;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;9;6;0;0;0;6;9;8;5;7;7;10;9;1;10;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;96;96;96;1;1;1;96;96;96;96;96;96;1;2;4;1;6;6;6;6;1;1;6;6;4;4;1;3;6;6;2;6;3;6
59;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;5;0;5;9;3;5;0;5;7;0;8;6;7;0;10;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;96;96;1;1;2;1;1;2;96;1;96;96;1;1;4;1;3;6;5;5;4;5;5;6;2;5;5;5;5;2;6;2;5;2
17;2;1;1;2;2;2;1;1;2;2;2;2;1;1;2;1;5;4;0;4;0;4;5;0;0;0;0;4;4;0;6;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;96;96;1;1;3;1;1;1;96;1;96;96;2;1;4;97;3;6;6;6;1;1;6;1;6;6;3;4;6;1;4;3;6;1
16;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;4;7;4;4;4;5;3;4;5;3;4;3;7;4;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;96;96;1;1;2;1;96;1;96;1;1;96;1;1;4;2;4;6;3;3;3;1;6;6;6;3;6;6;2;1;3;4;6;1
18;1;2;2;2;2;2;1;1;1;2;1;2;2;1;2;2;0;0;8;5;0;0;0;0;0;8;0;0;3;10;0;2;2;1;2;2;2;2;2;1;2;2;2;1;1;1;1;96;1;2;1;1;1;96;96;96;96;96;1;1;4;1;4;6;6;6;4;2;4;1;6;4;6;3;3;4;5;1;6;4
35;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;0;10;0;0;0;0;10;10;0;10;10;0;10;0;10;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;96;96;1;1;1;1;1;1;96;1;96;96;1;1;4;1;4;6;1;6;5;1;6;6;6;1;5;5;5;1;5;5;1;2
20;1;1;1;1;1;2;2;2;2;2;1;2;1;2;1;1;0;5;2;0;0;0;0;0;0;2;0;4;0;8;10;2;2;2;2;2;2;2;2;2;2;2;2;1;1;3;96;96;1;96;1;1;96;1;96;96;96;96;1;1;4;1;5;6;6;5;3;5;2;4;2;5;3;4;5;2;4;4;5;5
23;1;1;2;2;1;1;1;1;1;1;1;1;1;1;2;2;2;3;10;5;3;4;2;1;7;5;7;10;1;5;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;96;96;96;2;1;1;1;96;96;96;96;96;2;2;4;1;6;6;6;4;4;4;5;6;6;6;5;5;5;2;4;2;5;5
19;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;5;3;5;8;5;2;5;8;9;2;5;7;0;3;5;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;96;1;2;1;1;1;1;96;1;96;96;1;1;5;1;4;6;1;6;1;1;4;1;6;6;6;5;6;1;5;4;4;4
44;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;7;7;1;7;1;7;1;1;1;1;1;8;1;1;7;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;96;96;96;1;1;1;96;1;96;96;96;96;1;1;5;1;6;6;5;5;3;6;4;5;5;6;5;4;6;3;5;3;3;1
62;2;1;1;1;2;1;1;1;1;1;1;1;2;2;1;2;5;4;8;2;1;7;5;0;10;10;10;4;0;8;10;2;2;2;2;2;2;2;1;1;1;2;2;1;1;3;96;96;1;1;1;1;1;96;96;1;96;96;1;1;5;1;5;6;2;5;3;3;5;5;5;5;5;6;6;1;5;4;6;1
50;2;2;1;1;2;2;2;2;1;1;2;2;1;2;2;1;0;6;0;0;0;0;0;5;6;0;0;5;5;0;10;2;1;2;2;2;2;2;1;2;2;2;2;2;2;3;2;96;1;1;2;2;2;2;96;2;96;96;1;1;5;1;2;6;3;5;5;4;5;5;5;4;5;5;6;2;5;4;5;5
25;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;2;5;5;5;7;5;5;5;6;5;5;5;5;4;5;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;96;1;1;1;1;1;1;96;1;96;1;1;1;5;1;3;6;4;5;5;5;5;5;5;4;4;4;2;1;5;5;5;1
32;1;2;1;2;1;2;1;2;1;1;1;1;2;1;1;2;0;4;3;0;5;3;0;3;3;10;10;4;0;0;10;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;96;1;1;1;1;1;1;96;1;1;96;1;1;5;1;3;6;1;5;5;6;6;6;5;5;6;6;6;6;6;4;5;1
45;2;1;1;2;2;2;2;1;1;1;1;1;1;1;1;1;5;6;0;5;0;0;5;8;6;2;4;5;9;10;5;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;96;96;1;1;1;1;1;96;96;96;96;1;2;5;1;5;6;5;5;2;5;5;5;5;5;5;2;5;2;5;5;5;5
30;1;1;2;1;2;2;2;2;1;2;1;2;1;2;2;2;7;9;2;2;5;4;1;9;2;5;5;8;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;1;96;1;1;1;1;1;96;96;1;1;96;1;1;5;2;4;6;5;5;2;5;5;6;6;2;2;5;6;2;5;5;5;2
23;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;3;3;0;0;0;0;0;0;2;0;0;3;0;0;10;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;96;1;3;3;1;1;2;96;1;96;96;1;1;5;1;2;6;3;5;1;2;6;2;5;5;4;5;5;1;5;5;5;1
33;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;4;6;2;1;4;4;6;6;7;5;2;5;2;4;8;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;96;96;96;96;1;1;96;96;96;96;96;96;1;1;5;99;6;6;1;5;1;2;3;2;6;3;6;4;6;1;6;6;5;1
31;2;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;96;96;1;1;2;1;1;1;96;96;96;96;1;1;5;1;4;6;2;5;5;3;6;6;5;1;4;5;6;1;5;6;5;1
